time,stamp_secs,stamp_nsecs,mode
2026/06/04 15:15:56.40579769,0,0,4
2026/06/04 15:15:56.60624483,0,0,4
2026/06/04 15:15:56.80729772,0,0,4
2026/06/04 15:15:56.100685169,0,0,4
2026/06/04 15:15:56.120884912,0,0,4
2026/06/04 15:15:56.140810403,0,0,4
2026/06/04 15:15:56.161092491,0,0,4
2026/06/04 15:15:56.180736911,0,0,4
2026/06/04 15:15:56.200520553,0,0,4
2026/06/04 15:15:56.220389493,0,0,4
2026/06/04 15:15:56.240478766,0,0,4
2026/06/04 15:15:56.260629057,0,0,4
2026/06/04 15:15:56.280740769,0,0,4
2026/06/04 15:15:56.300629693,0,0,4
2026/06/04 15:15:56.320938149,0,0,4
2026/06/04 15:15:56.340680029,0,0,4
2026/06/04 15:15:56.360620930,0,0,4
2026/06/04 15:15:56.380691767,0,0,4
2026/06/04 15:15:56.400632421,0,0,4
2026/06/04 15:15:56.420905775,0,0,4
2026/06/04 15:15:56.441030991,0,0,4
2026/06/04 15:15:56.460790096,0,0,4
2026/06/04 15:15:56.480750788,0,0,4
2026/06/04 15:15:56.500476236,0,0,4
2026/06/04 15:15:56.520531590,0,0,4
2026/06/04 15:15:56.540521131,0,0,4
2026/06/04 15:15:56.560888021,0,0,4
2026/06/04 15:15:56.581118166,0,0,4
2026/06/04 15:15:56.601188430,0,0,4
2026/06/04 15:15:56.620881973,0,0,4
2026/06/04 15:15:56.640527970,0,0,4
2026/06/04 15:15:56.660402380,0,0,4
2026/06/04 15:15:56.680503097,0,0,4
2026/06/04 15:15:56.701038239,0,0,4
2026/06/04 15:15:56.721206000,0,0,4
2026/06/04 15:15:56.740763431,0,0,4
2026/06/04 15:15:56.760881123,0,0,4
2026/06/04 15:15:56.780466825,0,0,4
2026/06/04 15:15:56.800584628,0,0,4
2026/06/04 15:15:56.820431232,0,0,4
2026/06/04 15:15:56.840590002,0,0,4
2026/06/04 15:15:56.861284286,0,0,4
2026/06/04 15:15:56.880980045,0,0,4
2026/06/04 15:15:56.900630033,0,0,4
2026/06/04 15:15:56.920623227,0,0,4
2026/06/04 15:15:56.940576757,0,0,4
2026/06/04 15:15:56.960411789,0,0,4
2026/06/04 15:15:56.980478808,0,0,4
2026/06/04 15:15:57.846292,0,0,4
2026/06/04 15:15:57.20694871,0,0,4
2026/06/04 15:15:57.40837828,0,0,4
2026/06/04 15:15:57.61223218,0,0,4
2026/06/04 15:15:57.80655987,0,0,4
2026/06/04 15:15:57.100523224,0,0,4
2026/06/04 15:15:57.120483792,0,0,4
2026/06/04 15:15:57.140950498,0,0,4
2026/06/04 15:15:57.160769788,0,0,4
2026/06/04 15:15:57.180633501,0,0,4
2026/06/04 15:15:57.200835220,0,0,4
2026/06/04 15:15:57.220781989,0,0,4
2026/06/04 15:15:57.240424280,0,0,4
2026/06/04 15:15:57.260588789,0,0,4
2026/06/04 15:15:57.280913487,0,0,4
2026/06/04 15:15:57.301332160,0,0,4
2026/06/04 15:15:57.320762104,0,0,4
2026/06/04 15:15:57.340576963,0,0,4
2026/06/04 15:15:57.360649652,0,0,4
2026/06/04 15:15:57.380568360,0,0,4
2026/06/04 15:15:57.400605379,0,0,4
2026/06/04 15:15:57.420451299,0,0,4
2026/06/04 15:15:57.440639187,0,0,4
2026/06/04 15:15:57.460682386,0,0,4
2026/06/04 15:15:57.480653121,0,0,4
2026/06/04 15:15:57.500667198,0,0,4
2026/06/04 15:15:57.520650961,0,0,4
2026/06/04 15:15:57.540536382,0,0,4
2026/06/04 15:15:57.560610786,0,0,4
2026/06/04 15:15:57.580681185,0,0,4
2026/06/04 15:15:57.600673905,0,0,4
2026/06/04 15:15:57.620637819,0,0,4
2026/06/04 15:15:57.640679208,0,0,4
2026/06/04 15:15:57.660535738,0,0,4
2026/06/04 15:15:57.680581603,0,0,4
2026/06/04 15:15:57.700544096,0,0,4
2026/06/04 15:15:57.721010663,0,0,4
2026/06/04 15:15:57.740755078,0,0,4
2026/06/04 15:15:57.760937550,0,0,4
2026/06/04 15:15:57.780870230,0,0,4
2026/06/04 15:15:57.800675050,0,0,4
2026/06/04 15:15:57.820590490,0,0,4
2026/06/04 15:15:57.840450179,0,0,4
2026/06/04 15:15:57.860701086,0,0,4
2026/06/04 15:15:57.880712451,0,0,4
2026/06/04 15:15:57.900918312,0,0,4
2026/06/04 15:15:57.920775814,0,0,4
2026/06/04 15:15:57.940558450,0,0,4
2026/06/04 15:15:57.960576203,0,0,4
2026/06/04 15:15:57.980550382,0,0,4
2026/06/04 15:15:58.611556,0,0,4
2026/06/04 15:15:58.20855922,0,0,4
2026/06/04 15:15:58.41158170,0,0,4
2026/06/04 15:15:58.60645720,0,0,4
2026/06/04 15:15:58.80673127,0,0,4
2026/06/04 15:15:58.100531809,0,0,4
2026/06/04 15:15:58.120419879,0,0,4
2026/06/04 15:15:58.140555940,0,0,4
2026/06/04 15:15:58.160999273,0,0,4
2026/06/04 15:15:58.181146177,0,0,4
2026/06/04 15:15:58.200826694,0,0,4
2026/06/04 15:15:58.220685506,0,0,4
2026/06/04 15:15:58.240843578,0,0,4
2026/06/04 15:15:58.260650982,0,0,4
2026/06/04 15:15:58.280754443,0,0,4
2026/06/04 15:15:58.300976288,0,0,4
2026/06/04 15:15:58.321358721,0,0,4
2026/06/04 15:15:58.340609854,0,0,4
2026/06/04 15:15:58.360932470,0,0,4
2026/06/04 15:15:58.380716624,0,0,4
2026/06/04 15:15:58.400478316,0,0,4
2026/06/04 15:15:58.420425077,0,0,4
2026/06/04 15:15:58.440615440,0,0,4
2026/06/04 15:15:58.461008570,0,0,4
2026/06/04 15:15:58.480953964,0,0,4
2026/06/04 15:15:58.500719288,0,0,4
2026/06/04 15:15:58.521080927,0,0,4
2026/06/04 15:15:58.540424720,0,0,4
2026/06/04 15:15:58.560485142,0,0,4
2026/06/04 15:15:58.580489655,0,0,4
2026/06/04 15:15:58.600974612,0,0,4
2026/06/04 15:15:58.620816002,0,0,4
2026/06/04 15:15:58.640790772,0,0,4
2026/06/04 15:15:58.660818879,0,0,4
2026/06/04 15:15:58.680730787,0,0,4
2026/06/04 15:15:58.700413163,0,0,4
2026/06/04 15:15:58.720643619,0,0,4
2026/06/04 15:15:58.740830960,0,0,4
2026/06/04 15:15:58.760790233,0,0,4
2026/06/04 15:15:58.780946076,0,0,4
2026/06/04 15:15:58.800983097,0,0,4
2026/06/04 15:15:58.820787021,0,0,4
2026/06/04 15:15:58.840556608,0,0,4
2026/06/04 15:15:58.860444190,0,0,4
2026/06/04 15:15:58.880891583,0,0,4
2026/06/04 15:15:58.901289797,0,0,4
2026/06/04 15:15:58.920896490,0,0,4
2026/06/04 15:15:58.941040034,0,0,4
2026/06/04 15:15:58.960670235,0,0,4
2026/06/04 15:15:58.980530653,0,0,4
2026/06/04 15:15:59.541483,0,0,4
2026/06/04 15:15:59.20523156,0,0,4
2026/06/04 15:15:59.40659698,0,0,4
2026/06/04 15:15:59.60776806,0,0,4
2026/06/04 15:15:59.81245001,0,0,4
2026/06/04 15:15:59.101217637,0,0,4
2026/06/04 15:15:59.120585954,0,0,4
2026/06/04 15:15:59.140416119,0,0,4
2026/06/04 15:15:59.160641321,0,0,4
2026/06/04 15:15:59.180684784,0,0,4
2026/06/04 15:15:59.201231970,0,0,4
2026/06/04 15:15:59.221198777,0,0,4
2026/06/04 15:15:59.241314290,0,0,4
2026/06/04 15:15:59.260831134,0,0,4
2026/06/04 15:15:59.280672883,0,0,4
2026/06/04 15:15:59.300698295,0,0,4
2026/06/04 15:15:59.320886174,0,0,4
2026/06/04 15:15:59.340590678,0,0,4
2026/06/04 15:15:59.361191722,0,0,4
2026/06/04 15:15:59.381169866,0,0,4
2026/06/04 15:15:59.400839917,0,0,4
2026/06/04 15:15:59.420448634,0,0,4
2026/06/04 15:15:59.440553737,0,0,4
2026/06/04 15:15:59.460599218,0,0,4
2026/06/04 15:15:59.481010406,0,0,4
2026/06/04 15:15:59.500955180,0,0,4
2026/06/04 15:15:59.520903671,0,0,4
2026/06/04 15:15:59.540810717,0,0,4
2026/06/04 15:15:59.560516077,0,0,4
2026/06/04 15:15:59.580478533,0,0,4
2026/06/04 15:15:59.600479992,0,0,4
2026/06/04 15:15:59.620654777,0,0,4
2026/06/04 15:15:59.640944908,0,0,4
2026/06/04 15:15:59.660874577,0,0,4
2026/06/04 15:15:59.681077372,0,0,4
2026/06/04 15:15:59.700680034,0,0,4
2026/06/04 15:15:59.720728309,0,0,4
2026/06/04 15:15:59.740471491,0,0,4
2026/06/04 15:15:59.760880869,0,0,4
2026/06/04 15:15:59.781211596,0,0,4
2026/06/04 15:15:59.800849184,0,0,4
2026/06/04 15:15:59.820818631,0,0,4
2026/06/04 15:15:59.840675071,0,0,4
2026/06/04 15:15:59.860742958,0,0,4
2026/06/04 15:15:59.880562033,0,0,4
2026/06/04 15:15:59.900960448,0,0,4
2026/06/04 15:15:59.920952945,0,0,4
2026/06/04 15:15:59.940808163,0,0,4
2026/06/04 15:15:59.960659881,0,0,4
2026/06/04 15:15:59.980653559,0,0,4
2026/06/04 15:16:00.674128,0,0,4
2026/06/04 15:16:00.20556759,0,0,4
2026/06/04 15:16:00.40564080,0,0,4
2026/06/04 15:16:00.61070308,0,0,4
2026/06/04 15:16:00.80940439,0,0,4
2026/06/04 15:16:00.100903385,0,0,4
2026/06/04 15:16:00.120562270,0,0,4
2026/06/04 15:16:00.140512593,0,0,4
2026/06/04 15:16:00.160626561,0,0,4
2026/06/04 15:16:00.180711679,0,0,4
2026/06/04 15:16:00.200993696,0,0,4
2026/06/04 15:16:00.220843817,0,0,4
2026/06/04 15:16:00.240586028,0,0,4
2026/06/04 15:16:00.260719034,0,0,4
2026/06/04 15:16:00.280928334,0,0,4
2026/06/04 15:16:00.300517249,0,0,4
2026/06/04 15:16:00.320761302,0,0,4
2026/06/04 15:16:00.340427260,0,0,4
2026/06/04 15:16:00.360833715,0,0,4
2026/06/04 15:16:00.381271929,0,0,4
2026/06/04 15:16:00.401480364,0,0,4
2026/06/04 15:16:00.420740623,0,0,4
2026/06/04 15:16:00.440559115,0,0,4
2026/06/04 15:16:00.460536855,0,0,4
2026/06/04 15:16:00.480799435,0,0,4
2026/06/04 15:16:00.500650462,0,0,4
2026/06/04 15:16:00.520653590,0,0,4
2026/06/04 15:16:00.540995848,0,0,4
2026/06/04 15:16:00.560854545,0,0,4
2026/06/04 15:16:00.580636542,0,0,4
2026/06/04 15:16:00.600563107,0,0,4
2026/06/04 15:16:00.620566754,0,0,4
2026/06/04 15:16:00.640761655,0,0,4
2026/06/04 15:16:00.660772695,0,0,4
2026/06/04 15:16:00.680790130,0,0,4
2026/06/04 15:16:00.701015322,0,0,4
2026/06/04 15:16:00.720629793,0,0,4
2026/06/04 15:16:00.740562407,0,0,4
2026/06/04 15:16:00.760630016,0,0,4
2026/06/04 15:16:00.780815289,0,0,4
2026/06/04 15:16:00.800982425,0,0,4
2026/06/04 15:16:00.820781720,0,0,4
2026/06/04 15:16:00.840723308,0,0,4
2026/06/04 15:16:00.860726056,0,0,4
2026/06/04 15:16:00.880753193,0,0,4
2026/06/04 15:16:00.900637945,0,0,4
2026/06/04 15:16:00.920576034,0,0,4
2026/06/04 15:16:00.940891171,0,0,4
2026/06/04 15:16:00.961436333,0,0,4
2026/06/04 15:16:00.980922724,0,0,4
2026/06/04 15:16:01.753326,0,0,4
2026/06/04 15:16:01.20688628,0,0,4
2026/06/04 15:16:01.40699373,0,0,4
2026/06/04 15:16:01.60485500,0,0,4
2026/06/04 15:16:01.81167888,0,0,4
2026/06/04 15:16:01.100816444,0,0,4
2026/06/04 15:16:01.121284265,0,0,4
2026/06/04 15:16:01.140810384,0,0,4
2026/06/04 15:16:01.160769428,0,0,4
2026/06/04 15:16:01.180533292,0,0,4
2026/06/04 15:16:01.200491223,0,0,4
2026/06/04 15:16:01.220750799,0,0,4
2026/06/04 15:16:01.240710335,0,0,4
2026/06/04 15:16:01.260880681,0,0,4
2026/06/04 15:16:01.280707640,0,0,4
2026/06/04 15:16:01.300596789,0,0,4
2026/06/04 15:16:01.320632493,0,0,4
2026/06/04 15:16:01.340459311,0,0,4
2026/06/04 15:16:01.360711811,0,0,4
2026/06/04 15:16:01.380932461,0,0,4
2026/06/04 15:16:01.401171656,0,0,4
2026/06/04 15:16:01.421195885,0,0,4
2026/06/04 15:16:01.440969469,0,0,4
2026/06/04 15:16:01.460591802,0,0,4
2026/06/04 15:16:01.480734361,0,0,4
2026/06/04 15:16:01.500679375,0,0,4
2026/06/04 15:16:01.520739114,0,0,4
2026/06/04 15:16:01.540710935,0,0,4
2026/06/04 15:16:01.560888043,0,0,4
2026/06/04 15:16:01.580870253,0,0,4
2026/06/04 15:16:01.600711492,0,0,4
2026/06/04 15:16:01.620494875,0,0,4
2026/06/04 15:16:01.640454542,0,0,4
2026/06/04 15:16:01.661035426,0,0,4
2026/06/04 15:16:01.681297824,0,0,4
2026/06/04 15:16:01.701485064,0,0,4
2026/06/04 15:16:01.721221279,0,0,4
2026/06/04 15:16:01.740704054,0,0,4
2026/06/04 15:16:01.760593273,0,0,4
2026/06/04 15:16:01.780838466,0,0,4
2026/06/04 15:16:01.800771003,0,0,4
2026/06/04 15:16:01.821083951,0,0,4
2026/06/04 15:16:01.841002951,0,0,4
2026/06/04 15:16:01.860716493,0,0,4
2026/06/04 15:16:01.880585701,0,0,4
2026/06/04 15:16:01.900723419,0,0,4
2026/06/04 15:16:01.920644866,0,0,4
2026/06/04 15:16:01.940579340,0,0,4
2026/06/04 15:16:01.960468071,0,0,4
2026/06/04 15:16:01.980607896,0,0,4
2026/06/04 15:16:02.540341,0,0,4
2026/06/04 15:16:02.20603382,0,0,4
2026/06/04 15:16:02.40450213,0,0,4
2026/06/04 15:16:02.60552529,0,0,4
2026/06/04 15:16:02.80924917,0,0,4
2026/06/04 15:16:02.100799789,0,0,4
2026/06/04 15:16:02.120723538,0,0,4
2026/06/04 15:16:02.140793270,0,0,4
2026/06/04 15:16:02.160483720,0,0,4
2026/06/04 15:16:02.180488585,0,0,4
2026/06/04 15:16:02.200533289,0,0,4
2026/06/04 15:16:02.220710900,0,0,4
2026/06/04 15:16:02.240905208,0,0,4
2026/06/04 15:16:02.260713889,0,0,4
2026/06/04 15:16:02.280685413,0,0,4
2026/06/04 15:16:02.300661469,0,0,4
2026/06/04 15:16:02.320515459,0,0,4
2026/06/04 15:16:02.340555923,0,0,4
2026/06/04 15:16:02.360621126,0,0,4
2026/06/04 15:16:02.381003410,0,0,4
2026/06/04 15:16:02.400606678,0,0,4
2026/06/04 15:16:02.420863689,0,0,4
2026/06/04 15:16:02.440890646,0,0,4
2026/06/04 15:16:02.460591580,0,0,4
2026/06/04 15:16:02.480453438,0,0,4
2026/06/04 15:16:02.500472222,0,0,4
2026/06/04 15:16:02.520704607,0,0,4
2026/06/04 15:16:02.541015472,0,0,4
2026/06/04 15:16:02.560732587,0,0,4
2026/06/04 15:16:02.580875158,0,0,4
2026/06/04 15:16:02.600532666,0,0,4
2026/06/04 15:16:02.620507916,0,0,4
2026/06/04 15:16:02.640777827,0,0,4
2026/06/04 15:16:02.660845850,0,0,4
2026/06/04 15:16:02.680871730,0,0,4
2026/06/04 15:16:02.700753944,0,0,4
2026/06/04 15:16:02.720832897,0,0,4
2026/06/04 15:16:02.740533515,0,0,4
2026/06/04 15:16:02.760430051,0,0,4
2026/06/04 15:16:02.780665368,0,0,4
2026/06/04 15:16:02.800949110,0,0,4
2026/06/04 15:16:02.820955222,0,0,4
2026/06/04 15:16:02.840946220,0,0,4
2026/06/04 15:16:02.860807110,0,0,4
2026/06/04 15:16:02.880648819,0,0,4
2026/06/04 15:16:02.900472639,0,0,4
2026/06/04 15:16:02.920468475,0,0,4
2026/06/04 15:16:02.940641283,0,0,4
2026/06/04 15:16:02.960967982,0,0,4
2026/06/04 15:16:02.980742303,0,0,4
2026/06/04 15:16:03.1058780,0,0,4
2026/06/04 15:16:03.21080122,0,0,4
2026/06/04 15:16:03.40749443,0,0,4
2026/06/04 15:16:03.60516186,0,0,4
2026/06/04 15:16:03.80474566,0,0,4
2026/06/04 15:16:03.100704834,0,0,4
2026/06/04 15:16:03.121016296,0,0,4
2026/06/04 15:16:03.141025653,0,0,4
2026/06/04 15:16:03.160848374,0,0,4
2026/06/04 15:16:03.180680165,0,0,4
2026/06/04 15:16:03.200706431,0,0,4
2026/06/04 15:16:03.220543006,0,0,4
2026/06/04 15:16:03.240559648,0,0,4
2026/06/04 15:16:03.260725143,0,0,4
2026/06/04 15:16:03.280915618,0,0,4
2026/06/04 15:16:03.300769794,0,0,4
2026/06/04 15:16:03.321172481,0,0,4
2026/06/04 15:16:03.340542335,0,0,4
2026/06/04 15:16:03.360460875,0,0,4
2026/06/04 15:16:03.380565964,0,0,4
2026/06/04 15:16:03.400816576,0,0,4
2026/06/04 15:16:03.420877054,0,0,4
2026/06/04 15:16:03.440840528,0,0,4
2026/06/04 15:16:03.460888169,0,0,4
2026/06/04 15:16:03.480583199,0,0,4
2026/06/04 15:16:03.500608191,0,0,4
2026/06/04 15:16:03.520749993,0,0,4
2026/06/04 15:16:03.540718199,0,0,4
2026/06/04 15:16:03.560603575,0,0,4
2026/06/04 15:16:03.580673112,0,0,4
2026/06/04 15:16:03.601261303,0,0,4
2026/06/04 15:16:03.620786547,0,0,4
2026/06/04 15:16:03.640517158,0,0,4
2026/06/04 15:16:03.660573635,0,0,4
2026/06/04 15:16:03.681071448,0,0,4
2026/06/04 15:16:03.700685320,0,0,4
2026/06/04 15:16:03.720727474,0,0,4
2026/06/04 15:16:03.740767858,0,0,4
2026/06/04 15:16:03.760771724,0,0,4
2026/06/04 15:16:03.780659857,0,0,4
2026/06/04 15:16:03.800645722,0,0,4
2026/06/04 15:16:03.820489692,0,0,4
2026/06/04 15:16:03.840972097,0,0,4
2026/06/04 15:16:03.860743783,0,0,4
2026/06/04 15:16:03.880803569,0,0,4
2026/06/04 15:16:03.900643632,0,0,4
2026/06/04 15:16:03.920519601,0,0,4
2026/06/04 15:16:03.940467227,0,0,4
2026/06/04 15:16:03.960632118,0,0,4
2026/06/04 15:16:03.980868939,0,0,4
2026/06/04 15:16:04.1241792,0,0,4
2026/06/04 15:16:04.20756311,0,0,4
2026/06/04 15:16:04.40590401,0,0,4
2026/06/04 15:16:04.60711087,0,0,4
2026/06/04 15:16:04.80586866,0,0,4
2026/06/04 15:16:04.100475511,0,0,4
2026/06/04 15:16:04.120835561,0,0,4
2026/06/04 15:16:04.140823930,0,0,4
2026/06/04 15:16:04.161259772,0,0,4
2026/06/04 15:16:04.180667099,0,0,4
2026/06/04 15:16:04.200482195,0,0,4
2026/06/04 15:16:04.220742450,0,0,4
2026/06/04 15:16:04.240514704,0,0,4
2026/06/04 15:16:04.260871057,0,0,4
2026/06/04 15:16:04.280892767,0,0,4
2026/06/04 15:16:04.300842831,0,0,4
2026/06/04 15:16:04.320883571,0,0,4
2026/06/04 15:16:04.340705027,0,0,4
2026/06/04 15:16:04.360528787,0,0,4
2026/06/04 15:16:04.380862613,0,0,4
2026/06/04 15:16:04.400630616,0,0,4
2026/06/04 15:16:04.420830692,0,0,4
2026/06/04 15:16:04.440633330,0,0,4
2026/06/04 15:16:04.460755318,0,0,4
2026/06/04 15:16:04.480984919,0,0,4
2026/06/04 15:16:04.500475729,0,0,4
2026/06/04 15:16:04.520535704,0,0,4
2026/06/04 15:16:04.540675613,0,0,4
2026/06/04 15:16:04.560751063,0,0,4
2026/06/04 15:16:04.580703803,0,0,4
2026/06/04 15:16:04.600735790,0,0,4
2026/06/04 15:16:04.620919096,0,0,4
2026/06/04 15:16:04.640593474,0,0,4
2026/06/04 15:16:04.660554430,0,0,4
2026/06/04 15:16:04.680503649,0,0,4
2026/06/04 15:16:04.700866106,0,0,4
2026/06/04 15:16:04.720853175,0,0,4
2026/06/04 15:16:04.740547619,0,0,4
2026/06/04 15:16:04.760829915,0,0,4
2026/06/04 15:16:04.780538150,0,0,4
2026/06/04 15:16:04.800460127,0,0,4
2026/06/04 15:16:04.820389980,0,0,4
2026/06/04 15:16:04.840800931,0,0,4
2026/06/04 15:16:04.861104921,0,0,4
2026/06/04 15:16:04.881225878,0,0,4
2026/06/04 15:16:04.900662667,0,0,4
2026/06/04 15:16:04.920817084,0,0,4
2026/06/04 15:16:04.940588082,0,0,4
2026/06/04 15:16:04.960383703,0,0,4
2026/06/04 15:16:04.980489184,0,0,4
2026/06/04 15:16:05.1178196,0,0,4
2026/06/04 15:16:05.21336905,0,0,4
2026/06/04 15:16:05.40748847,0,0,4
2026/06/04 15:16:05.60825372,0,0,4
2026/06/04 15:16:05.80479588,0,0,4
2026/06/04 15:16:05.100442300,0,0,4
2026/06/04 15:16:05.120644106,0,0,4
2026/06/04 15:16:05.140742601,0,0,4
2026/06/04 15:16:05.160866104,0,0,4
2026/06/04 15:16:05.180928584,0,0,4
2026/06/04 15:16:05.200838789,0,0,4
2026/06/04 15:16:05.220883457,0,0,4
2026/06/04 15:16:05.240652483,0,0,4
2026/06/04 15:16:05.260782502,0,0,4
2026/06/04 15:16:05.280814856,0,0,4
2026/06/04 15:16:05.301003832,0,0,4
2026/06/04 15:16:05.321272820,0,0,4
2026/06/04 15:16:05.340520611,0,0,4
2026/06/04 15:16:05.360658141,0,0,4
2026/06/04 15:16:05.380496183,0,0,4
2026/06/04 15:16:05.400741149,0,0,4
2026/06/04 15:16:05.420756524,0,0,4
2026/06/04 15:16:05.440662695,0,0,4
2026/06/04 15:16:05.460755274,0,0,4
2026/06/04 15:16:05.481149919,0,0,4
2026/06/04 15:16:05.501069301,0,0,4
2026/06/04 15:16:05.520433392,0,0,4
2026/06/04 15:16:05.540466441,0,0,4
2026/06/04 15:16:05.560608601,0,0,4
2026/06/04 15:16:05.581079863,0,0,4
2026/06/04 15:16:05.600764832,0,0,4
2026/06/04 15:16:05.621165398,0,0,4
2026/06/04 15:16:05.640715606,0,0,4
2026/06/04 15:16:05.660679074,0,0,4
2026/06/04 15:16:05.680481410,0,0,4
2026/06/04 15:16:05.700335371,0,0,4
2026/06/04 15:16:05.721473314,0,0,4
2026/06/04 15:16:05.740907017,0,0,4
2026/06/04 15:16:05.760896506,0,0,4
2026/06/04 15:16:05.780745430,0,0,4
2026/06/04 15:16:05.800752493,0,0,4
2026/06/04 15:16:05.820540756,0,0,4
2026/06/04 15:16:05.840872382,0,0,4
2026/06/04 15:16:05.860760157,0,0,4
2026/06/04 15:16:05.881188044,0,0,4
2026/06/04 15:16:05.900868441,0,0,4
2026/06/04 15:16:05.921125666,0,0,4
2026/06/04 15:16:05.940550516,0,0,4
2026/06/04 15:16:05.960592989,0,0,4
2026/06/04 15:16:05.980563868,0,0,4
2026/06/04 15:16:06.760149,0,0,4
2026/06/04 15:16:06.20860323,0,0,4
2026/06/04 15:16:06.40534091,0,0,4
2026/06/04 15:16:06.60597467,0,0,4
2026/06/04 15:16:06.80662404,0,0,4
2026/06/04 15:16:06.100509738,0,0,4
2026/06/04 15:16:06.120536170,0,0,4
2026/06/04 15:16:06.140891496,0,0,4
2026/06/04 15:16:06.160844768,0,0,4
2026/06/04 15:16:06.180835204,0,0,4
2026/06/04 15:16:06.200898673,0,0,4
2026/06/04 15:16:06.220617047,0,0,4
2026/06/04 15:16:06.240428956,0,0,4
2026/06/04 15:16:06.260661123,0,0,4
2026/06/04 15:16:06.281013099,0,0,4
2026/06/04 15:16:06.301226235,0,0,4
2026/06/04 15:16:06.321162782,0,0,4
2026/06/04 15:16:06.340778780,0,0,4
2026/06/04 15:16:06.360759708,0,0,4
2026/06/04 15:16:06.380485556,0,0,4
2026/06/04 15:16:06.400397825,0,0,4
2026/06/04 15:16:06.420486456,0,0,4
2026/06/04 15:16:06.440816139,0,0,4
2026/06/04 15:16:06.460971761,0,0,4
2026/06/04 15:16:06.480853395,0,0,4
2026/06/04 15:16:06.500814297,0,0,4
2026/06/04 15:16:06.520588371,0,0,4
2026/06/04 15:16:06.540604910,0,0,4
2026/06/04 15:16:06.560498060,0,0,4
2026/06/04 15:16:06.580787705,0,0,4
2026/06/04 15:16:06.601069178,0,0,4
2026/06/04 15:16:06.620906822,0,0,4
2026/06/04 15:16:06.641218443,0,0,4
2026/06/04 15:16:06.660698729,0,0,4
2026/06/04 15:16:06.680463219,0,0,4
2026/06/04 15:16:06.700495089,0,0,4
2026/06/04 15:16:06.720696232,0,0,4
2026/06/04 15:16:06.740643072,0,0,4
2026/06/04 15:16:06.761071933,0,0,4
2026/06/04 15:16:06.780745719,0,0,4
2026/06/04 15:16:06.800795275,0,0,4
2026/06/04 15:16:06.820429960,0,0,4
2026/06/04 15:16:06.840467106,0,0,4
2026/06/04 15:16:06.860543388,0,0,4
2026/06/04 15:16:06.880762193,0,0,4
2026/06/04 15:16:06.900895494,0,0,4
2026/06/04 15:16:06.921033588,0,0,4
2026/06/04 15:16:06.940902309,0,0,4
2026/06/04 15:16:06.960611491,0,0,4
2026/06/04 15:16:06.980508539,0,0,4
2026/06/04 15:16:07.546437,0,0,4
2026/06/04 15:16:07.20958073,0,0,4
2026/06/04 15:16:07.41020068,0,0,4
2026/06/04 15:16:07.61231290,0,0,4
2026/06/04 15:16:07.80936259,0,0,4
2026/06/04 15:16:07.100754848,0,0,4
2026/06/04 15:16:07.120554376,0,0,4
2026/06/04 15:16:07.140622674,0,0,4
2026/06/04 15:16:07.160895224,0,0,4
2026/06/04 15:16:07.180772252,0,0,4
2026/06/04 15:16:07.200995329,0,0,4
2026/06/04 15:16:07.221117459,0,0,4
2026/06/04 15:16:07.240794583,0,0,4
2026/06/04 15:16:07.260649849,0,0,4
2026/06/04 15:16:07.280745529,0,0,4
2026/06/04 15:16:07.300684173,0,0,4
2026/06/04 15:16:07.320849183,0,0,4
2026/06/04 15:16:07.340579741,0,0,4
2026/06/04 15:16:07.360812316,0,0,4
2026/06/04 15:16:07.380807593,0,0,4
2026/06/04 15:16:07.400677211,0,0,4
2026/06/04 15:16:07.420563724,0,0,4
2026/06/04 15:16:07.440634289,0,0,4
2026/06/04 15:16:07.460762200,0,0,4
2026/06/04 15:16:07.480899880,0,0,4
2026/06/04 15:16:07.500888140,0,0,4
2026/06/04 15:16:07.521200188,0,0,4
2026/06/04 15:16:07.540721693,0,0,4
2026/06/04 15:16:07.560553222,0,0,4
2026/06/04 15:16:07.580610370,0,0,4
2026/06/04 15:16:07.600941098,0,0,4
2026/06/04 15:16:07.621234074,0,0,4
2026/06/04 15:16:07.641006653,0,0,4
2026/06/04 15:16:07.660821174,0,0,4
2026/06/04 15:16:07.680859616,0,0,4
2026/06/04 15:16:07.700539266,0,0,4
2026/06/04 15:16:07.720868636,0,0,4
2026/06/04 15:16:07.740575436,0,0,4
2026/06/04 15:16:07.760811900,0,0,4
2026/06/04 15:16:07.780848796,0,0,4
2026/06/04 15:16:07.800655968,0,0,4
2026/06/04 15:16:07.820858547,0,0,4
2026/06/04 15:16:07.840523330,0,0,4
2026/06/04 15:16:07.860535433,0,0,4
2026/06/04 15:16:07.880714306,0,0,4
2026/06/04 15:16:07.901202977,0,0,4
2026/06/04 15:16:07.921175283,0,0,4
2026/06/04 15:16:07.941009586,0,0,4
2026/06/04 15:16:07.960932517,0,0,4
2026/06/04 15:16:07.980615476,0,0,4
2026/06/04 15:16:08.653317,0,0,4
2026/06/04 15:16:08.20762349,0,0,4
2026/06/04 15:16:08.40852308,0,0,4
2026/06/04 15:16:08.60943909,0,0,4
2026/06/04 15:16:08.80828760,0,0,4
2026/06/04 15:16:08.100618306,0,0,4
2026/06/04 15:16:08.120586654,0,0,4
2026/06/04 15:16:08.140525887,0,0,4
2026/06/04 15:16:08.160492495,0,0,4
2026/06/04 15:16:08.181377302,0,0,4
